match_id,frame_idx,timestamp_ms,mode,player_left_id,player_right_id,left_paddle_y,right_paddle_y,ball_x,ball_y,ball_vx,ball_vy,label_action_left,label_action_right,score_left,score_right
1775908789408,0,27173.199999928474,pvp,player_1,player_2,222,222,484.667,270,280,0,stay,stay,0,0
1775908789408,1,27189.199999928474,pvp,player_1,player_2,222,222,489.333,270,280,0,stay,stay,0,0
1775908789408,2,27205.899999976158,pvp,player_1,player_2,222,222,494,270,280,0,stay,stay,0,0
1775908789408,3,27222.5,pvp,player_1,player_2,222,222,498.667,270,280,0,stay,stay,0,0
1775908789408,4,27239.199999928474,pvp,player_1,player_2,222,222,503.333,270,280,0,stay,stay,0,0
1775908789408,5,27255.799999952316,pvp,player_1,player_2,222,222,508,270,280,0,stay,stay,0,0
1775908789408,6,27272.5,pvp,player_1,player_2,222,222,512.667,270,280,0,stay,stay,0,0
1775908789408,7,27289.199999928474,pvp,player_1,player_2,222,222,517.333,270,280,0,stay,stay,0,0
1775908789408,8,27306.100000023842,pvp,player_1,player_2,222,222,522,270,280,0,stay,stay,0,0
1775908789408,9,27323.100000023842,pvp,player_1,player_2,222,222,526.667,270,280,0,stay,stay,0,0
1775908789408,10,27339.699999928474,pvp,player_1,player_2,222,222,531.333,270,280,0,stay,stay,0,0
1775908789408,11,27355.899999976158,pvp,player_1,player_2,222,222,536,270,280,0,stay,stay,0,0
1775908789408,12,27372.399999976158,pvp,player_1,player_2,222,222,540.667,270,280,0,stay,stay,0,0
1775908789408,13,27389.5,pvp,player_1,player_2,222,222,545.333,270,280,0,stay,stay,0,0
1775908789408,14,27405.899999976158,pvp,player_1,player_2,222,222,550,270,280,0,stay,stay,0,0
1775908789408,15,27422.399999976158,pvp,player_1,player_2,222,222,554.667,270,280,0,stay,stay,0,0
1775908789408,16,27439,pvp,player_1,player_2,222,222,559.333,270,280,0,stay,stay,0,0
1775908789408,17,27455.799999952316,pvp,player_1,player_2,222,222,564,270,280,0,stay,stay,0,0
1775908789408,18,27472.799999952316,pvp,player_1,player_2,222,222,568.667,270,280,0,stay,stay,0,0
1775908789408,19,27489.299999952316,pvp,player_1,player_2,222,222,573.333,270,280,0,stay,stay,0,0
1775908789408,20,27506.100000023842,pvp,player_1,player_2,222,222,578,270,280,0,stay,stay,0,0
1775908789408,21,27522.600000023842,pvp,player_1,player_2,222,222,582.667,270,280,0,stay,stay,0,0
1775908789408,22,27539.199999928474,pvp,player_1,player_2,222,222,587.333,270,280,0,stay,stay,0,0
1775908789408,23,27556,pvp,player_1,player_2,222,222,592,270,280,0,stay,stay,0,0
1775908789408,24,27572.600000023842,pvp,player_1,player_2,222,222,596.667,270,280,0,stay,stay,0,0
1775908789408,25,27589.199999928474,pvp,player_1,player_2,222,222,601.333,270,280,0,stay,stay,0,0
1775908789408,26,27605.899999976158,pvp,player_1,player_2,222,222,606,270,280,0,stay,stay,0,0
1775908789408,27,27622.600000023842,pvp,player_1,player_2,222,222,610.667,270,280,0,stay,stay,0,0
1775908789408,28,27639.299999952316,pvp,player_1,player_2,222,222,615.333,270,280,0,stay,stay,0,0
1775908789408,29,27655.799999952316,pvp,player_1,player_2,222,222,620,270,280,0,stay,stay,0,0
1775908789408,30,27672.299999952316,pvp,player_1,player_2,222,222,624.667,270,280,0,stay,stay,0,0
1775908789408,31,27689.199999928474,pvp,player_1,player_2,222,222,629.333,270,280,0,stay,stay,0,0
1775908789408,32,27705.899999976158,pvp,player_1,player_2,222,222,634,270,280,0,stay,stay,0,0
1775908789408,33,27722.600000023842,pvp,player_1,player_2,222,222,638.667,270,280,0,stay,stay,0,0
1775908789408,34,27739.299999952316,pvp,player_1,player_2,222,222,643.333,270,280,0,stay,stay,0,0
1775908789408,35,27755.899999976158,pvp,player_1,player_2,222,222,648,270,280,0,stay,stay,0,0
1775908789408,36,27772.699999928474,pvp,player_1,player_2,222,222,652.667,270,280,0,stay,stay,0,0
1775908789408,37,27789.199999928474,pvp,player_1,player_2,222,222,657.333,270,280,0,stay,stay,0,0
1775908789408,38,27805.899999976158,pvp,player_1,player_2,222,222,662,270,280,0,stay,stay,0,0
1775908789408,39,27822.5,pvp,player_1,player_2,222,222,666.667,270,280,0,stay,stay,0,0
1775908789408,40,27839.299999952316,pvp,player_1,player_2,222,222,671.333,270,280,0,stay,stay,0,0
1775908789408,41,27855.799999952316,pvp,player_1,player_2,222,222,676,270,280,0,stay,stay,0,0
1775908789408,42,27872.5,pvp,player_1,player_2,222,222,680.667,270,280,0,stay,stay,0,0
1775908789408,43,27889.199999928474,pvp,player_1,player_2,222,222,685.333,270,280,0,stay,stay,0,0
1775908789408,44,27905.899999976158,pvp,player_1,player_2,222,222,690,270,280,0,stay,stay,0,0
1775908789408,45,27922.600000023842,pvp,player_1,player_2,222,222,694.667,270,280,0,stay,stay,0,0
1775908789408,46,27939.199999928474,pvp,player_1,player_2,222,222,699.333,270,280,0,stay,stay,0,0
1775908789408,47,27955.799999952316,pvp,player_1,player_2,222,222,704,270,280,0,stay,stay,0,0
1775908789408,48,27972.5,pvp,player_1,player_2,222,222,708.667,270,280,0,stay,stay,0,0
1775908789408,49,27989.199999928474,pvp,player_1,player_2,222,222,713.333,270,280,0,stay,stay,0,0
1775908789408,50,28005.799999952316,pvp,player_1,player_2,222,222,718,270,280,0,stay,stay,0,0
1775908789408,51,28022.399999976158,pvp,player_1,player_2,222,222,722.667,270,280,0,stay,stay,0,0
1775908789408,52,28039.199999928474,pvp,player_1,player_2,222,222,727.333,270,280,0,stay,stay,0,0
1775908789408,53,28055.899999976158,pvp,player_1,player_2,222,222,732,270,280,0,stay,stay,0,0
1775908789408,54,28072.600000023842,pvp,player_1,player_2,222,222,736.667,270,280,0,stay,stay,0,0
1775908789408,55,28089.199999928474,pvp,player_1,player_2,222,222,741.333,270,280,0,stay,stay,0,0
1775908789408,56,28105.699999928474,pvp,player_1,player_2,222,222,746,270,280,0,stay,stay,0,0
1775908789408,57,28122.5,pvp,player_1,player_2,222,222,750.667,270,280,0,stay,stay,0,0
1775908789408,58,28139.199999928474,pvp,player_1,player_2,222,222,755.333,270,280,0,stay,stay,0,0
1775908789408,59,28155.699999928474,pvp,player_1,player_2,222,222,760,270,280,0,stay,stay,0,0
1775908789408,60,28172.699999928474,pvp,player_1,player_2,222,222,764.667,270,280,0,stay,stay,0,0
1775908789408,61,28188.899999976158,pvp,player_1,player_2,222,222,769.333,270,280,0,stay,stay,0,0
1775908789408,62,28205.899999976158,pvp,player_1,player_2,222,222,774,270,280,0,stay,stay,0,0
1775908789408,63,28222.699999928474,pvp,player_1,player_2,222,222,778.667,270,280,0,stay,stay,0,0
1775908789408,64,28239.199999928474,pvp,player_1,player_2,222,222,783.333,270,280,0,stay,stay,0,0
1775908789408,65,28255.699999928474,pvp,player_1,player_2,222,222,788,270,280,0,stay,stay,0,0
1775908789408,66,28272.5,pvp,player_1,player_2,222,222,792.667,270,280,0,stay,stay,0,0
1775908789408,67,28289.199999928474,pvp,player_1,player_2,222,222,797.333,270,280,0,stay,stay,0,0
1775908789408,68,28305.899999976158,pvp,player_1,player_2,222,222,802,270,280,0,stay,stay,0,0
1775908789408,69,28322.399999976158,pvp,player_1,player_2,222,222,806.667,270,280,0,stay,stay,0,0
1775908789408,70,28339.199999928474,pvp,player_1,player_2,222,222,811.333,270,280,0,stay,stay,0,0
1775908789408,71,28355.799999952316,pvp,player_1,player_2,222,222,816,270,280,0,stay,stay,0,0
1775908789408,72,28372.5,pvp,player_1,player_2,222,222,820.667,270,280,0,stay,stay,0,0
1775908789408,73,28389.299999952316,pvp,player_1,player_2,222,222,825.333,270,280,0,stay,stay,0,0
1775908789408,74,28405.899999976158,pvp,player_1,player_2,222,222,830,270,280,0,stay,stay,0,0
1775908789408,75,28422.600000023842,pvp,player_1,player_2,222,222,834.667,270,280,0,stay,stay,0,0
1775908789408,76,28439,pvp,player_1,player_2,222,222,839.333,270,280,0,stay,stay,0,0
1775908789408,77,28455.699999928474,pvp,player_1,player_2,222,222,844,270,280,0,stay,stay,0,0
1775908789408,78,28472.600000023842,pvp,player_1,player_2,222,222,848.667,270,280,0,stay,stay,0,0
1775908789408,79,28489.199999928474,pvp,player_1,player_2,222,222,853.333,270,280,0,stay,stay,0,0
1775908789408,80,28505.799999952316,pvp,player_1,player_2,222,222,858,270,280,0,stay,stay,0,0
1775908789408,81,28522.600000023842,pvp,player_1,player_2,222,222,862.667,270,280,0,stay,stay,0,0
1775908789408,82,28539.199999928474,pvp,player_1,player_2,222,222,867.333,270,280,0,stay,stay,0,0
1775908789408,83,28555.600000023842,pvp,player_1,player_2,222,222,872,270,280,0,stay,stay,0,0
1775908789408,84,28572.600000023842,pvp,player_1,player_2,222,222,876.667,270,280,0,stay,stay,0,0
1775908789408,85,28589.199999928474,pvp,player_1,player_2,222,222,881.333,270,280,0,stay,stay,0,0
1775908789408,86,28605.799999952316,pvp,player_1,player_2,222,222,886,270,280,0,stay,stay,0,0
1775908789408,87,28622.5,pvp,player_1,player_2,222,222,890.667,270,280,0,stay,stay,0,0
1775908789408,88,28639.399999976158,pvp,player_1,player_2,222,222,895.333,270,280,0,stay,stay,0,0
1775908789408,89,28655.799999952316,pvp,player_1,player_2,222,222,900,270,280,0,stay,stay,0,0
1775908789408,90,28672.5,pvp,player_1,player_2,222,222,904.667,270,280,0,stay,stay,0,0
1775908789408,91,28689.299999952316,pvp,player_1,player_2,222,222,909.333,270,280,0,stay,stay,0,0
1775908789408,92,28706,pvp,player_1,player_2,222,222,912,270,-300,0,stay,stay,0,0
1775908789408,93,28722.899999976158,pvp,player_1,player_2,222,221.744,907,270,-300,0,stay,up,0,0
1775908789408,94,28739.299999952316,pvp,player_1,player_2,222,221.233,902,270,-300,0,stay,up,0,0
1775908789408,95,28755.799999952316,pvp,player_1,player_2,222,220.467,897,270,-300,0,stay,up,0,0
1775908789408,96,28772.5,pvp,player_1,player_2,222,219.444,892,270,-300,0,stay,up,0,0
1775908789408,97,28789.199999928474,pvp,player_1,player_2,222,218.167,887,270,-300,0,stay,up,0,0
1775908789408,98,28805.799999952316,pvp,player_1,player_2,222,216.633,882,270,-300,0,stay,up,0,0
1775908789408,99,28822.5,pvp,player_1,player_2,222,214.844,877,270,-300,0,stay,up,0,0
1775908789408,100,28838.899999976158,pvp,player_1,player_2,222,212.8,872,270,-300,0,stay,up,0,0
1775908789408,101,28855.699999928474,pvp,player_1,player_2,222,210.5,867,270,-300,0,stay,up,0,0
1775908789408,102,28872.399999976158,pvp,player_1,player_2,222,207.944,862,270,-300,0,stay,up,0,0
1775908789408,103,28889.299999952316,pvp,player_1,player_2,222,205.133,857,270,-300,0,stay,up,0,0
1775908789408,104,28906.199999928474,pvp,player_1,player_2,222,202.067,852,270,-300,0,stay,up,0,0
1775908789408,105,28922.799999952316,pvp,player_1,player_2,222,198.744,847,270,-300,0,stay,up,0,0
1775908789408,106,28939.199999928474,pvp,player_1,player_2,222,195.167,842,270,-300,0,stay,up,0,0
1775908789408,107,28956.100000023842,pvp,player_1,player_2,222,191.333,837,270,-300,0,stay,up,0,0
1775908789408,108,28972.699999928474,pvp,player_1,player_2,222,187.244,832,270,-300,0,stay,up,0,0
1775908789408,109,28989.399999976158,pvp,player_1,player_2,222,182.9,827,270,-300,0,stay,up,0,0
1775908789408,110,29005.799999952316,pvp,player_1,player_2,222,178.3,822,270,-300,0,stay,up,0,0
1775908789408,111,29022.5,pvp,player_1,player_2,222,173.444,817,270,-300,0,stay,up,0,0
1775908789408,112,29039.399999976158,pvp,player_1,player_2,222,168.333,812,270,-300,0,stay,up,0,0
1775908789408,113,29056,pvp,player_1,player_2,222,162.967,807,270,-300,0,stay,up,0,0
1775908789408,114,29072.799999952316,pvp,player_1,player_2,222,157.344,802,270,-300,0,stay,up,0,0
1775908789408,115,29089.299999952316,pvp,player_1,player_2,222,151.467,797,270,-300,0,stay,up,0,0
1775908789408,116,29105.899999976158,pvp,player_1,player_2,222,145.333,792,270,-300,0,stay,up,0,0
1775908789408,117,29122.600000023842,pvp,player_1,player_2,222,138.944,787,270,-300,0,stay,up,0,0
1775908789408,118,29139.399999976158,pvp,player_1,player_2,222,132.3,782,270,-300,0,stay,up,0,0
1775908789408,119,29156,pvp,player_1,player_2,222,125.4,777,270,-300,0,stay,up,0,0
1775908789408,120,29172.5,pvp,player_1,player_2,222,118.244,772,270,-300,0,stay,up,0,0
1775908789408,121,29189.299999952316,pvp,player_1,player_2,222,110.833,767,270,-300,0,stay,up,0,0
1775908789408,122,29205.399999976158,pvp,player_1,player_2,222,103.617,762,270,-300,0,stay,stay,0,0
1775908789408,123,29222.600000023842,pvp,player_1,player_2,222,96.594,757,270,-300,0,stay,stay,0,0
1775908789408,124,29239.299999952316,pvp,player_1,player_2,222,89.767,752,270,-300,0,stay,stay,0,0
1775908789408,125,29256.100000023842,pvp,player_1,player_2,222,83.133,747,270,-300,0,stay,stay,0,0
1775908789408,126,29272.699999928474,pvp,player_1,player_2,222,76.694,742,270,-300,0,stay,stay,0,0
1775908789408,127,29289.399999976158,pvp,player_1,player_2,222,70.45,737,270,-300,0,stay,stay,0,0
1775908789408,128,29306.199999928474,pvp,player_1,player_2,222,64.4,732,270,-300,0,stay,stay,0,0
1775908789408,129,29322.799999952316,pvp,player_1,player_2,222,58.544,727,270,-300,0,stay,stay,0,0
1775908789408,130,29339.299999952316,pvp,player_1,player_2,222,52.883,722,270,-300,0,stay,stay,0,0
1775908789408,131,29355.799999952316,pvp,player_1,player_2,222,47.417,717,270,-300,0,stay,stay,0,0
1775908789408,132,29372.5,pvp,player_1,player_2,222,42.144,712,270,-300,0,stay,stay,0,0
1775908789408,133,29389.299999952316,pvp,player_1,player_2,222,37.067,707,270,-300,0,stay,stay,0,0
1775908789408,134,29405.899999976158,pvp,player_1,player_2,222,32.183,702,270,-300,0,stay,stay,0,0
1775908789408,135,29422.799999952316,pvp,player_1,player_2,222,27.494,697,270,-300,0,stay,stay,0,0
1775908789408,136,29439.100000023842,pvp,player_1,player_2,222,23,692,270,-300,0,stay,stay,0,0
1775908789408,137,29456,pvp,player_1,player_2,222,18.7,687,270,-300,0,stay,stay,0,0
1775908789408,138,29472.5,pvp,player_1,player_2,222,14.594,682,270,-300,0,stay,stay,0,0
1775908789408,139,29489.100000023842,pvp,player_1,player_2,222,10.683,677,270,-300,0,stay,stay,0,0
1775908789408,140,29506.199999928474,pvp,player_1,player_2,222,6.967,672,270,-300,0,stay,stay,0,0
1775908789408,141,29522.699999928474,pvp,player_1,player_2,222,3.444,667,270,-300,0,stay,stay,0,0
