match_id,frame_idx,timestamp_ms,mode,player_left_id,player_right_id,left_paddle_y,right_paddle_y,ball_x,ball_y,ball_vx,ball_vy,label_action_left,label_action_right,score_left,score_right
1775924143883,0,69620.10000002384,pvp,player_1,player_2,222,222,484.667,270,280,0,stay,stay,0,0
1775924143883,1,69636.20000004768,pvp,player_1,player_2,222,222,489.333,270,280,0,stay,stay,0,0
1775924143883,2,69652.60000002384,pvp,player_1,player_2,222,222,494,270,280,0,stay,stay,0,0
1775924143883,3,69669.70000004768,pvp,player_1,player_2,222,222,498.667,270,280,0,stay,stay,0,0
1775924143883,4,69686.10000002384,pvp,player_1,player_2,222,222,503.333,270,280,0,stay,stay,0,0
1775924143883,5,69703,pvp,player_1,player_2,222,222,508,270,280,0,stay,stay,0,0
1775924143883,6,69719.80000007153,pvp,player_1,player_2,222,222,512.667,270,280,0,stay,stay,0,0
1775924143883,7,69736.20000004768,pvp,player_1,player_2,222,222,517.333,270,280,0,stay,stay,0,0
1775924143883,8,69753.20000004768,pvp,player_1,player_2,222,222,522,270,280,0,stay,stay,0,0
1775924143883,9,69770.60000002384,pvp,player_1,player_2,222,222,526.667,270,280,0,stay,stay,0,0
1775924143883,10,69786.20000004768,pvp,player_1,player_2,222,222,531.333,270,280,0,stay,stay,0,0
1775924143883,11,69803.10000002384,pvp,player_1,player_2,222,222,536,270,280,0,stay,stay,0,0
1775924143883,12,69820.10000002384,pvp,player_1,player_2,222,222,540.667,270,280,0,stay,stay,0,0
1775924143883,13,69837.10000002384,pvp,player_1,player_2,222,222,545.333,270,280,0,stay,stay,0,0
1775924143883,14,69837.20000004768,pvp,player_1,player_2,222,222,550,270,280,0,stay,stay,0,0
1775924143883,15,69870.5,pvp,player_1,player_2,222,222,554.667,270,280,0,stay,stay,0,0
1775924143883,16,69870.5,pvp,player_1,player_2,222,222,559.333,270,280,0,stay,stay,0,0
1775924143883,17,69887.20000004768,pvp,player_1,player_2,222,222,564,270,280,0,stay,stay,0,0
1775924143883,18,69903.70000004768,pvp,player_1,player_2,222,222,568.667,270,280,0,stay,stay,0,0
1775924143883,19,69920.20000004768,pvp,player_1,player_2,222,222,573.333,270,280,0,stay,stay,0,0
1775924143883,20,69953.20000004768,pvp,player_1,player_2,222,222,578,270,280,0,stay,stay,0,0
